nsize,nitem,diffmn,diffsd,discmi,discma,CTTphi1,CTTphi2,CTTphi3,CFAphi1,CFAphi2,CFAphi3,PCMphi1,PCMphi2,PCMphi3,GPCMphi1,GPCMphi2,GPCMphi3,CTTkappa1,CTTkappa2,CTTkappa3,CFAkappa1,CFAkappa2,CFAkappa3,PCMkappa1,PCMkappa2,PCMkappa3,GPCMkappa1,GPCMkappa2,GPCMkappa3,CTTtypeone1,CTTtypeone2,CTTtypeone3,CFAtypeone1,CFAtypeone2,CFAtypeone3,PCMtypeone1,PCMtypeone2,PCMtypeone3,GPCMtypeone1,GPCMtypeone2,GPCMtypeone3,CTTtypetwo1,CTTtypetwo2,CTTtypetwo3,CFAtypetwo1,CFAtypetwo2,CFAtypetwo3,PCMtypetwo1,PCMtypetwo2,PCMtypetwo3,GPCMtypetwo1,GPCMtypetwo2,GPCMtypetwo3
750,30,0,1,1,1.5,0.459366667,0.543266667,0.588533333,0.425766667,0.520533333,0.568566667,0.4377,0.5261,0.571433333,0.428033333,0.520833333,0.569266667,0.441596218,0.528701589,0.577484505,0.42350266,0.520062309,0.568886079,0.432474763,0.523003221,0.57016362,0.425860681,0.520401876,0.569375335,0.052595556,0.074731111,0.087317778,0.033706667,0.045635556,0.056317778,0.038848889,0.055073333,0.063195556,0.033337778,0.045848889,0.056333333,NA,0.02834,0.036673333,0.026068889,0.0422,0.054657778,NA,0.03762,0.050784444,0.026033333,0.04206,0.054548889
250,10,0.75,1,1,1.5,0.449444444,0.536333333,0.581814815,0.414925926,0.510925926,0.561037037,0.427740741,0.517814815,0.563333333,0.417444444,0.511296296,0.561814815,0.430578062,0.520902377,0.570069504,0.412360422,0.510439602,0.561362164,0.421864374,0.514372736,0.562079321,0.414980445,0.510816899,0.561847685,0.054661728,0.07702716,0.089967901,0.034933333,0.04677284,0.05742716,0.040320988,0.056585185,0.064595062,0.034523457,0.047009877,0.057451852,NA,0.028488889,0.036918519,0.026454321,0.042955556,0.055582716,NA,0.038125926,0.051708642,0.026414815,0.0428,0.055469136
500,10,0.75,1,1,1.5,0.437041667,0.526291667,0.571958333,0.39975,0.500708333,0.550583333,0.41375,0.506958333,0.552708333,0.402208333,0.501125,0.551125,0.416954589,0.509652038,0.55944412,0.396719496,0.500170478,0.55101274,0.40719392,0.503214666,0.551326634,0.399328929,0.500594937,0.551218424,0.056644444,0.080322222,0.093230556,0.03645,0.048036111,0.058872222,0.042111111,0.058341667,0.066319444,0.036005556,0.048302778,0.058933333,NA,0.028683333,0.03745,0.026911111,0.043741667,0.056797222,NA,0.038875,0.052905556,0.026883333,0.043566667,0.056719444
750,10,0.75,1,1,1.5,0.438142857,0.529380952,0.574619048,0.40247619,0.503428571,0.552857143,0.415809524,0.510047619,0.555,0.405142857,0.504095238,0.553619048,0.418106276,0.512658606,0.562097061,0.399201447,0.502875314,0.553234149,0.408862434,0.506123519,0.553457351,0.402005471,0.503487219,0.553592852,0.05632381,0.079936508,0.092796825,0.037028571,0.04804127,0.058660317,0.042292063,0.058333333,0.066314286,0.036520635,0.048352381,0.058742857,NA,0.028419048,0.037155556,0.026590476,0.0434,0.056485714,NA,0.038485714,0.052495238,0.026571429,0.043180952,0.056365079
250,20,0.75,1,1,1.5,0.437611111,0.529888889,0.576666667,0.403388889,0.502611111,0.554111111,0.413277778,0.509833333,0.557944444,0.407,0.503166667,0.555055556,0.416700093,0.512816718,0.564416466,0.399528406,0.501755062,0.554493803,0.406289371,0.505829608,0.556376239,0.403178304,0.502323393,0.554909445,0.057333333,0.080548148,0.091862963,0.037922222,0.048437037,0.058637037,0.042618519,0.058455556,0.065955556,0.037396296,0.048844444,0.058733333,NA,0.028166667,0.037203704,0.0264,0.043388889,0.056322222,NA,0.0385,0.052177778,0.026333333,0.043133333,0.056181481
500,20,0.75,1,1,1.5,0.434533333,0.532466667,0.582133333,0.4008,0.504333333,0.561733333,0.412266667,0.5114,0.564266667,0.405533333,0.504866667,0.5628,0.415183672,0.515182501,0.570121687,0.39605729,0.503367296,0.56199019,0.405093089,0.50718852,0.562491452,0.400804886,0.503935433,0.562378397,0.055413333,0.080711111,0.090262222,0.039026667,0.048711111,0.057697778,0.042928889,0.05828,0.065333333,0.038395556,0.049173333,0.057866667,NA,0.027773333,0.036671111,0.02616,0.04308,0.05524,NA,0.03836,0.0512,0.026053333,0.0428,0.055071111
750,20,0.75,1,1,1.5,0.42725,0.525083333,0.57475,0.3965,0.496666667,0.5545,0.40875,0.506083333,0.556416667,0.40025,0.498,0.55625,0.407986126,0.508080219,0.560901546,0.390769592,0.495662977,0.554507743,0.401018535,0.501308974,0.554286236,0.394798124,0.497009781,0.55547364,0.055977778,0.081477778,0.095194444,0.040616667,0.050122222,0.058944444,0.043872222,0.060094444,0.067111111,0.040027778,0.050666667,0.059122222,NA,0.028661111,0.036138889,0.026055556,0.043494444,0.056061111,NA,0.038394444,0.051944444,0.025988889,0.043077778,0.055772222
250,30,0.75,1,1,1.5,0.415333333,0.517444444,0.564666667,0.398111111,0.486777778,0.543888889,0.405555556,0.497777778,0.546111111,0.401333333,0.487888889,0.545888889,0.395937784,0.499709764,0.549505345,0.390657565,0.485540003,0.543957984,0.39644458,0.49202892,0.543991476,0.39424915,0.486770142,0.544939332,0.056703704,0.083281481,0.100237037,0.043555556,0.052296296,0.060948148,0.04602963,0.062525926,0.069237037,0.042681481,0.053,0.061251852,NA,0.029281481,0.036207407,0.025407407,0.043925926,0.057192593,NA,0.038659259,0.053059259,0.025474074,0.043437037,0.05682963
500,30,0.75,1,1,1.5,0.408166667,0.503333333,0.545166667,0.394666667,0.469,0.521666667,0.4005,0.482333333,0.529,0.398333333,0.469333333,0.527333333,0.387267179,0.481725594,0.527832587,0.383617899,0.467014696,0.522006501,0.388807825,0.47537985,0.52660451,0.387539246,0.467371754,0.526186157,0.059322222,0.092588889,0.107822222,0.048866667,0.056577778,0.064688889,0.049711111,0.067788889,0.073055556,0.048088889,0.057633333,0.064877778,0.020677778,0.028322222,0.037044444,0.024044444,0.044555556,0.059322222,0.023455556,0.038722222,0.054388889,0.024011111,0.044022222,0.058377778
750,30,0.75,1,1,1.5,0.415666667,0.512333333,0.544666667,0.398666667,0.477333333,0.522,0.409,0.501,0.532333333,0.404333333,0.479666667,0.529333333,0.389620371,0.491822949,0.523610536,0.384841778,0.47537205,0.522086123,0.394568677,0.493050804,0.529541961,0.39090691,0.478013729,0.527845816,0.063133333,0.088733333,0.115333333,0.052,0.055333333,0.065066667,0.052133333,0.065,0.072866667,0.0504,0.055666667,0.0642,0.019133333,0.028333333,0.034,0.0228,0.043866667,0.059,0.022066667,0.037133333,0.0538,0.022866667,0.043333333,0.058266667
250,10,1.5,1,1,1.5,0.452905983,0.532091168,0.576809117,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430143852,0.517054964,0.56523898,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064139601,0.079069326,0.091814815,NA,NA,NA,0.055073884,0.064287939,0.071769231,0.051145679,0.056839886,0.063691738,NA,NA,0.037963533,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,10,1.5,1,1,1.5,0.45291954,0.532137931,0.576833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430098605,0.517099113,0.565227265,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064258046,0.079105364,0.091898276,NA,NA,NA,0.05523908,0.064384674,0.071847318,0.051334483,0.056939847,0.063761111,NA,NA,0.03793295,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,10,1.5,1,1,1.5,0.452823188,0.532156522,0.576788406,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429955217,0.51706946,0.565151512,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06438029,0.079194396,0.092004058,NA,NA,NA,0.055411014,0.064516715,0.071939903,0.051544348,0.057060483,0.063836715,NA,NA,0.037908019,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,20,1.5,1,1,1.5,0.452745614,0.532122807,0.576847953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429829432,0.516975504,0.565167365,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064480702,0.079315984,0.092081287,NA,NA,NA,0.055308772,0.064398441,0.071810721,0.051467836,0.0569423,0.063679727,NA,NA,0.037872125,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,20,1.5,1,1,1.5,0.453548673,0.532766962,0.577433628,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430623249,0.517634788,0.565739952,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064448378,0.079217109,0.09199941,NA,NA,NA,0.055383677,0.06439528,0.071758702,0.051581514,0.056975418,0.063651327,NA,NA,0.037797837,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,20,1.5,1,1,1.5,0.454395833,0.533431548,0.578050595,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431455898,0.518301089,0.566350895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064423214,0.079121429,0.091952976,NA,NA,NA,0.055485317,0.06438631,0.071733929,0.051702778,0.057001984,0.063627381,NA,NA,0.03770496,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,30,1.5,1,1,1.5,0.455054054,0.534114114,0.578606607,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432129431,0.518989669,0.566889229,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06435976,0.07901982,0.091875676,NA,NA,NA,0.05556957,0.06435976,0.071681081,0.051832232,0.057027828,0.063603604,NA,NA,0.037632633,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,30,1.5,1,1,1.5,0.456369697,0.535512121,0.579969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433588797,0.520502735,0.568365273,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06398404,0.078561616,0.091347273,NA,NA,NA,0.055113939,0.06396101,0.071375152,0.051342626,0.056681616,0.06329899,NA,NA,0.037551717,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,30,1.5,1,1,1.5,0.457850153,0.537143731,0.581648318,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435228634,0.522181773,0.570163128,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06349949,0.078207747,0.090767584,NA,NA,NA,0.054548012,0.063569827,0.070957798,0.0507421,0.056260958,0.062947604,NA,NA,0.037419776,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,10,0,0.5,0.8,1.5,0.45954321,0.538774691,0.583182099,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437048202,0.523884615,0.571815094,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063034362,0.077796091,0.090208025,0.050081893,0.055814609,0.062562757,0.053798765,0.062939918,0.07037037,0.049988477,0.055649794,0.06238107,NA,NA,0.037306996,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,10,0,0.5,0.8,1.5,0.458732087,0.537987539,0.582514019,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43610207,0.523013367,0.571092603,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063296573,0.078058359,0.090454206,0.050338941,0.056020145,0.062738733,0.054058982,0.063173416,0.070584424,0.050245067,0.055854206,0.062556594,NA,NA,0.037342056,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,10,0,0.5,0.8,1.5,0.45827044,0.537267296,0.581811321,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43550046,0.522207349,0.570330034,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545912,0.078297275,0.090707547,0.050591824,0.056215304,0.062927463,0.054297275,0.063373166,0.070794969,0.050497694,0.056050314,0.062744864,NA,NA,0.037384277,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,20,0,0.5,0.8,1.5,0.457209524,0.5366,0.581238095,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434324738,0.521440064,0.569662971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063805714,0.078565503,0.090960635,0.050846349,0.056393862,0.063093757,0.054570582,0.06357672,0.070989206,0.050750053,0.056224762,0.062910688,NA,NA,0.0374,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,20,0,0.5,0.8,1.5,0.457096154,0.536573718,0.581153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43414912,0.521391595,0.569544106,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063943162,0.078625214,0.091061752,0.051071581,0.056526709,0.06319188,0.054761111,0.063705128,0.071115385,0.050974786,0.056358974,0.063004915,NA,NA,0.037386538,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,20,0,0.5,0.8,1.5,0.457106796,0.536495146,0.580941748,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4340905,0.521314085,0.569296841,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064077238,0.078658468,0.09120151,0.051299461,0.056656742,0.063298598,0.054967853,0.063849191,0.071216181,0.051200431,0.056487379,0.063109817,NA,NA,0.037383172,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,30,0,0.5,0.8,1.5,0.456905229,0.536539216,0.580941176,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433777804,0.521286687,0.569235132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064267538,0.078799564,0.091320479,0.051521351,0.056776906,0.063374074,0.05517342,0.06398366,0.071277778,0.051421351,0.056609804,0.063191285,NA,NA,0.037343137,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,30,0,0.5,0.8,1.5,0.457887789,0.53749835,0.581927393,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434752072,0.522309946,0.570292931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064249505,0.078569857,0.09099516,0.051591419,0.056756876,0.063278988,0.055225963,0.06390121,0.071110011,0.051490429,0.056580198,0.063076788,NA,NA,0.037275028,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,30,0,0.5,0.8,1.5,0.458663333,0.538393333,0.582953333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435584395,0.523265056,0.571407715,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064148,0.078358222,0.090643111,0.051594,0.056713111,0.063177111,0.055208222,0.063838889,0.070861111,0.051491333,0.056526667,0.062970889,NA,NA,0.037211778,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,10,0.75,0.5,0.8,1.5,0.459488215,0.539478114,0.583771044,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436399705,0.524366158,0.572288029,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064102357,0.078198878,0.090385634,0.051638384,0.056644893,0.063085297,0.055233895,0.063740292,0.070733782,0.05153468,0.056447138,0.062889113,NA,NA,0.03714725,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,10,0.75,0.5,0.8,1.5,0.457989796,0.538210884,0.582673469,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434708145,0.522980097,0.571101334,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064482993,0.078576871,0.09076644,0.051968934,0.056917234,0.063339909,0.055588435,0.064052381,0.07103424,0.051864172,0.056716553,0.063140816,NA,NA,0.037205215,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,10,0.75,0.5,0.8,1.5,0.456639175,0.536969072,0.581584192,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43317504,0.521606812,0.569917361,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064859794,0.078971134,0.091166781,0.052294387,0.057181672,0.06357984,0.055934708,0.064365636,0.071331501,0.052191294,0.056980985,0.063383505,NA,NA,0.037252692,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,20,0.75,0.5,0.8,1.5,0.455013889,0.535548611,0.580229167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431369668,0.520070745,0.568473865,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065240972,0.079359028,0.091613657,0.052633565,0.05745787,0.063849074,0.056288194,0.064686111,0.071659259,0.052530787,0.057262037,0.063649306,NA,NA,0.037322685,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,20,0.75,0.5,0.8,1.5,0.453992982,0.534747368,0.579684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430229308,0.519183918,0.567880864,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06551883,0.079632982,0.091842573,0.052966316,0.057695439,0.06404117,0.056622456,0.064932865,0.071875088,0.05286152,0.057497544,0.063839766,NA,NA,0.03734269,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,20,0.75,0.5,0.8,1.5,0.453237589,0.53401773,0.579102837,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429314067,0.518371131,0.56722117,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065822931,0.079898582,0.092116785,0.053284397,0.05792695,0.064228132,0.056929787,0.065167612,0.072087943,0.053181324,0.057730496,0.064025296,NA,NA,0.037354137,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,30,0.75,0.5,0.8,1.5,0.452193548,0.533168459,0.578620072,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428113224,0.51743146,0.566672983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06615221,0.080197133,0.092353166,0.053619355,0.058165591,0.064411231,0.057260932,0.065416726,0.072285305,0.053520908,0.057969892,0.064206213,NA,NA,0.037355795,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,30,0.75,0.5,0.8,1.5,0.452471014,0.533485507,0.57907971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428422944,0.517729303,0.567123613,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066158696,0.080231159,0.092299517,0.053852415,0.058261111,0.064447585,0.057385266,0.065520531,0.072287923,0.053755797,0.058076329,0.064238889,NA,NA,0.037297101,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,30,0.75,0.5,0.8,1.5,0.453058608,0.533791209,0.579516484,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428919941,0.518070603,0.567569423,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066264469,0.080132601,0.092228816,0.054084493,0.058381197,0.064479609,0.057560195,0.065598046,0.072309402,0.053989744,0.058189988,0.064271551,NA,NA,0.037249084,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,10,1.5,0.5,0.8,1.5,0.452733333,0.533803704,0.580022222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428520045,0.518064609,0.568051583,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066414074,0.080200741,0.09215284,0.054363951,0.058539506,0.064532346,0.057808642,0.065722469,0.072343951,0.05426963,0.058341728,0.064319012,NA,NA,0.037184444,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,10,1.5,0.5,0.8,1.5,0.452913858,0.534142322,0.58017603,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4286013,0.518375889,0.568170445,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066574532,0.080210487,0.092253933,0.054640699,0.058685393,0.064629713,0.058044195,0.065844195,0.072461673,0.054546317,0.058485393,0.064413483,NA,NA,0.037123346,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,10,1.5,0.5,0.8,1.5,0.453147727,0.534450758,0.580329545,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428767295,0.518647659,0.568296272,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066691667,0.080248485,0.092309091,0.054910859,0.05882197,0.064713384,0.058259091,0.065995455,0.072551768,0.054812374,0.058623485,0.0645,NA,NA,0.037087626,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,20,1.5,0.5,0.8,1.5,0.453314176,0.53464751,0.58043295,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428882574,0.518785282,0.568346957,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066785441,0.08035249,0.092390805,0.055177267,0.058983142,0.064790549,0.058493487,0.066150192,0.072643934,0.055076117,0.058780843,0.06457318,NA,NA,0.03704189,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,20,1.5,0.5,0.8,1.5,0.454348837,0.535616279,0.581333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429968943,0.519790188,0.569294594,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066675711,0.080138501,0.092145736,0.055316021,0.059028682,0.064765116,0.058633592,0.066071318,0.072617829,0.055214729,0.058826098,0.064547804,NA,NA,0.036966667,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,20,1.5,0.5,0.8,1.5,0.455760784,0.536552941,0.582282353,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431316015,0.520780188,0.570248953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066686013,0.07994719,0.091995294,0.05547817,0.059066667,0.064735686,0.058795556,0.066024314,0.072521569,0.055376471,0.058854641,0.064513464,NA,NA,0.036854118,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,30,1.5,0.5,0.8,1.5,0.456900794,0.537480159,0.583190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43245536,0.521826817,0.571146477,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06659418,0.079617989,0.091873016,0.055578307,0.059122222,0.0647,0.058927249,0.065978571,0.072403968,0.055480159,0.058907672,0.064489418,NA,NA,0.036723016,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,30,1.5,0.5,0.8,1.5,0.459,0.539730924,0.585465863,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434892723,0.524110151,0.573517569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065757965,0.079175904,0.091251406,0.054609371,0.058476037,0.064266131,0.057998661,0.065409639,0.071875502,0.05451004,0.058258902,0.064049799,NA,NA,0.036490763,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,30,1.5,0.5,0.8,1.5,0.460930894,0.541813008,0.587434959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437250465,0.52630356,0.575495998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064850136,0.078615447,0.090944715,0.053565583,0.057769648,0.063851491,0.056996206,0.064776423,0.071492683,0.053465041,0.057549864,0.06363252,NA,NA,0.036227642,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,10,0,1,0.8,1.5,0.462888889,0.543946502,0.589695473,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439587156,0.528506103,0.577893932,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063975034,0.078140741,0.090217284,0.05254952,0.057088615,0.063362414,0.056024143,0.064163786,0.071009053,0.052446091,0.056864472,0.063140741,NA,NA,0.036026337,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,10,0,1,0.8,1.5,0.462241667,0.54335,0.589041667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438743456,0.527803904,0.577142324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064318611,0.078426389,0.090568889,0.052908611,0.057348333,0.063579444,0.056366667,0.064449722,0.071259444,0.052802778,0.057121944,0.063356667,NA,NA,0.036015,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,10,0,1,0.8,1.5,0.461303797,0.542666667,0.58850211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437635482,0.526986958,0.576509074,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06466526,0.078758368,0.090866385,0.053288889,0.057613502,0.063810408,0.056708017,0.064728833,0.071489733,0.05318256,0.057385091,0.063583122,NA,NA,0.036010127,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,20,0,1,0.8,1.5,0.460876068,0.542,0.587760684,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437000826,0.526202002,0.575671222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064995157,0.079062108,0.091192023,0.053640456,0.057870085,0.064014815,0.057076068,0.065001425,0.071748148,0.053531054,0.057631909,0.063777778,NA,NA,0.03602906,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,20,0,1,0.8,1.5,0.461337662,0.542060606,0.587692641,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437329552,0.526183787,0.575554487,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065206638,0.079215584,0.091337374,0.053949206,0.058055411,0.064169697,0.057348629,0.065184127,0.071897835,0.053836075,0.05781645,0.063934776,NA,NA,0.035998268,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,20,0,1,0.8,1.5,0.461675439,0.542114035,0.587789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437539513,0.52613071,0.57560891,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065416374,0.079421053,0.091454094,0.054269591,0.058249123,0.064312281,0.057616374,0.065389181,0.072035088,0.054156725,0.058008772,0.064076901,NA,NA,0.03595,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,30,0,1,0.8,1.5,0.462128889,0.542195556,0.587986667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437817575,0.526127364,0.575750156,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065655704,0.079585778,0.091549926,0.054580741,0.058446222,0.064421333,0.057901037,0.065544593,0.072119111,0.05446637,0.058197333,0.064184593,NA,NA,0.035881778,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,30,0,1,0.8,1.5,0.46386036,0.543797297,0.589463964,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439485368,0.527870898,0.577214757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065642042,0.07910991,0.091333634,0.054633634,0.058428829,0.064285285,0.05799039,0.065435736,0.071920721,0.054517718,0.058166366,0.064045946,NA,NA,0.035686186,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,30,0,1,0.8,1.5,0.465429224,0.545228311,0.590977169,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441048622,0.529467146,0.578804959,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065579604,0.078606393,0.090920852,0.054645967,0.058382648,0.064129376,0.057995738,0.065301979,0.071693151,0.054528463,0.058117504,0.06389589,NA,NA,0.035556773,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,10,0.75,1,0.8,1.5,0.467347222,0.547060185,0.592537037,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442947215,0.531347589,0.58045018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065425617,0.07827037,0.090442901,0.054593827,0.058330556,0.063979321,0.057947531,0.065103395,0.071468519,0.054474691,0.058065432,0.063748148,NA,NA,0.035432099,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,10,0.75,1,0.8,1.5,0.465399061,0.545244131,0.590859155,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.440693763,0.529363477,0.578634074,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065994679,0.078807512,0.091022535,0.055097966,0.058755243,0.06436338,0.058466354,0.065568388,0.071921753,0.054977778,0.058484507,0.064130203,NA,NA,0.035519249,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,10,0.75,1,0.8,1.5,0.46327619,0.543419048,0.589252381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43825465,0.52736368,0.576891242,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066587937,0.07934381,0.091606667,0.055623175,0.059187937,0.064737143,0.059012063,0.066043175,0.072359683,0.055503175,0.05891619,0.064501587,NA,NA,0.035592381,NA,NA,NA,NA,NA,NA,NA,NA,NA
